chunk_id,rule_id,domain,source_file,error_code,historical_context,severity,difficulty,text
1279,open-music-theory:CADENCE_GRAVITY:1115,tutor,knowledge_base/MusicTheory/open-music-theory.txt,CADENCE_GRAVITY,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"imitation Imitation see s two or more parts e nter separately with (versions of) the sam e melody. imperfect authentic cadence (IAC) A V–I c adence in which V, I, o r both h armonies are inverted, an d/or Do (scale-degree 1) i s not in the soprano over the tonic triad. Additionally, IACs ar e often used to e vade a cadence."
1280,open-music-theory:CADENCE_GRAVITY:1116,tutor,knowledge_base/MusicTheory/open-music-theory.txt,CADENCE_GRAVITY,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"imperfect authentic cadence (IAC) A V–I c adence in which V, I, o r both h armonies are inverted, an d/or Do (scale-degree 1) i s not in the soprano over the tonic triad. Additionally, IACs ar e often used to e vade a cadence. Please see the chapter on cadences for a m ore thorough discussion."
1281,open-music-theory:CADENCE_GRAVITY:1117,tutor,knowledge_base/MusicTheory/open-music-theory.txt,CADENCE_GRAVITY,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Additionally, IACs ar e often used to e vade a cadence. Please see the chapter on cadences for a m ore thorough discussion. GLOSSARY | 1020 --- Page 1054 --- Imperfect consonance Thirds or sixths with major or minor quality."
1282,open-music-theory:CADENCE_GRAVITY:1118,tutor,knowledge_base/MusicTheory/open-music-theory.txt,CADENCE_GRAVITY,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"integer notation A system of naming pitch classes that treats C as 0, C♯ as 1, D as 2, e tc. internal expansion Making a p hrase las t longer than we expect by lengthening it after it's be gun, b ut be fore it's cadenced. interval The distance between two notes interval class The smallest poss ible distance between two pitch classes."
1283,open-music-theory:DOMINANT_FUNCTION:1119,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"GLOSSARY | 1022 --- Page 1056 --- Inversion (of a motive) Changing th e direction of the motive (e.g. i nstead of going up, it goes down) inverted Chords that do not have their root in the bass v oice Ionian A diatonic mode that follows the pattern WWHWWWH. Thi s is like a m ajor scale."
1284,open-music-theory:DOMINANT_FUNCTION:1120,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"issimo Italian suffix which means ""extremely"" jazz blues The jazz b lues incorporates several alterations to th e 12-bar b lues to b lend together blues harmony and jazz h armony. In th e eighth bar, i nstead of remaining on tonic, there is an a pplied ii–V th at leads to th e ii chord in bar 9. An d in the third phrase, th e V–IV–I o f the standard blues is replaced wi th a i i–V–I more common to j azz."
1285,open-music-theory:DOMINANT_FUNCTION:1121,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"key signature Accidentals placed at the beginning of a w ork which apply throughout the work (an d which imply a particular to nic) key signatures Accidentals (sharps o r flats) in a certain combination that imply a parti cular note as to nic kinesthetically Relating to m ovement of parts o f the bod y Lament bass progression (classical) A lam ent-bass p rogression refers to a v ariety of harmonic progressions that harmonize a d escending bassline from Do down to Sol. The simplest diatonic version use s the bass n otes Do-T e-Le-Sol and is harmonized b y the progression i v6 i v6 V. Chr omatic alternatives are common, many of which use th e notes between the simple diatonic version (Do-Ti-Te and Te-La-Le)."
1286,open-music-theory:DOMINANT_FUNCTION:1122,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"The simplest diatonic version use s the bass n otes Do-T e-Le-Sol and is harmonized b y the progression i v6 i v6 V. Chr omatic alternatives are common, many of which use th e notes between the simple diatonic version (Do-Ti-Te and Te-La-Le). Le is sometimes harmonized b y 1023 | GLOSSARY --- Page 1057 --- augmented sixth chords, and Te is sometimes harmonized b y V42/i v."
1287,open-music-theory:LEADING_TONE_UNRESOLVED:1123,tutor,knowledge_base/MusicTheory/open-music-theory.txt,LEADING_TONE_UNRESOLVED,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"lead sheet A type o f jazz/po p score that typically notates only the melody and the chord symbols (wri tten above the staff). leading tone Scale-degree 7 th at is one half-step below scale-degree 1. Th e leading to ne is diatonic in major keys, but requires an a ccidental in minor keys."
1288,open-music-theory:LEADING_TONE_UNRESOLVED:1124,tutor,knowledge_base/MusicTheory/open-music-theory.txt,LEADING_TONE_UNRESOLVED,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"leading tone Scale-degree 7 th at is one half-step below scale-degree 1. Th e leading to ne is diatonic in major keys, but requires an a ccidental in minor keys. leading-tone chord The triad or seventh chord built on ti ( )."
1289,open-music-theory:DOMINANT_FUNCTION:1125,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"GLOSSARY | 1024 --- Page 1058 --- link (fugue) A passa ge of a fugue th at does not contain a subject statement in any voice. Locrian A diatonic mode that follows the pattern HWWHWWW. Thi s is like the natural minor scale, but wi th a lowered sc ale-degree 2 an d lowered sc ale-degree 5."
1290,open-music-theory:DOMINANT_FUNCTION:1126,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Loose Formal Organization (Caplin) This is William Ca plin's te rms that he defines as, ""A f ormal organization characterized b y nonconventional thematic structures, harmonic-tonal instability (m odulation, chromaticism), an asymm etrical grouping structure, phrase-s tructural extension and expansion, form-functional redundancy, an d a di versity of melodic-motivic material (compar e tight-kni t)."" (Quoted f rom Ca plin's 2011 boo k, Analyzing C lassical F orm, p. 709) lydian A diatonic mode that follows the pattern WWWHWWH. Thi s is like the major scale, but wi th a ra ised scale-degree 4."
1291,open-music-theory:DOMINANT_FUNCTION:1127,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Ex amples include primary th emes, refrains, expositions, choruses, or strophes. 1025 | GLOSSARY --- Page 1059 --- major pentatonic scale A scale that proceeds M2–M2–m3–M2–m3. F or example, starting on C, th e C m ajor pentatonic scale is C–D–E–G–A."
1292,open-music-theory:DOMINANT_FUNCTION:1128,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"1025 | GLOSSARY --- Page 1059 --- major pentatonic scale A scale that proceeds M2–M2–m3–M2–m3. F or example, starting on C, th e C m ajor pentatonic scale is C–D–E–G–A. major scale An o rdered collection of half-steps (H) an d whole-steps) as f ollows (asc ending): W-W-H-W-W-W-H major seventh chord Another name for a m ajor-major seventh chord, a se venth chord with a m ajor triad and a m ajor seventh major triad A triad whose thi rd is major and fifth is perfect major-major seventh chord A seventh chord whose tri ad is major and whose se venth is major major-minor seventh chord A seventh chord whose tri ad is major and whose se venth is minor Marcato To play with a m ore forceful accent or emphasis Matrix In tw elve-tone music, the matrix is a 12-b y-12 gri d that sets out all 48 f orms of a row class."
1293,open-music-theory:CADENCE_GRAVITY:1129,tutor,knowledge_base/MusicTheory/open-music-theory.txt,CADENCE_GRAVITY,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"major scale An o rdered collection of half-steps (H) an d whole-steps) as f ollows (asc ending): W-W-H-W-W-W-H major seventh chord Another name for a m ajor-major seventh chord, a se venth chord with a m ajor triad and a m ajor seventh major triad A triad whose thi rd is major and fifth is perfect major-major seventh chord A seventh chord whose tri ad is major and whose se venth is major major-minor seventh chord A seventh chord whose tri ad is major and whose se venth is minor Marcato To play with a m ore forceful accent or emphasis Matrix In tw elve-tone music, the matrix is a 12-b y-12 gri d that sets out all 48 f orms of a row class. measures Created b y bar li nes, a m easure (or bar) i s equivalent to o ne beat grouping medial caesura The cadence that is the goal of the TR an d marks the boundary be tween TR an d S. Us ually a HC, i n I, V, or the sec ondary k ey; sometimes an a uthentic cadence in the sec ondary k ey; rar ely, it could be an AC i n the tonic key."
1294,open-music-theory:CADENCE_GRAVITY:1130,tutor,knowledge_base/MusicTheory/open-music-theory.txt,CADENCE_GRAVITY,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"measures Created b y bar li nes, a m easure (or bar) i s equivalent to o ne beat grouping medial caesura The cadence that is the goal of the TR an d marks the boundary be tween TR an d S. Us ually a HC, i n I, V, or the sec ondary k ey; sometimes an a uthentic cadence in the sec ondary k ey; rar ely, it could be an AC i n the tonic key. GLOSSARY | 1026 --- Page 1060 --- Some features are commonly present with the MC: Chromatic approach: the dominant of the MC i s often approached chromatically from s4."
1295,open-music-theory:CADENCE_GRAVITY:1131,tutor,knowledge_base/MusicTheory/open-music-theory.txt,CADENCE_GRAVITY,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Us ually a HC, i n I, V, or the sec ondary k ey; sometimes an a uthentic cadence in the sec ondary k ey; rar ely, it could be an AC i n the tonic key. GLOSSARY | 1026 --- Page 1060 --- Some features are commonly present with the MC: Chromatic approach: the dominant of the MC i s often approached chromatically from s4. Dominant lock: Af ter s4, V i s prolonged."
1296,open-music-theory:DOMINANT_FUNCTION:1132,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"GLOSSARY | 1026 --- Page 1060 --- Some features are commonly present with the MC: Chromatic approach: the dominant of the MC i s often approached chromatically from s4. Dominant lock: Af ter s4, V i s prolonged. Energy gain: the material leading up to th e MC wi ll be hi gh-energy an d forte."
1297,open-music-theory:CADENCE_GRAVITY:1133,tutor,knowledge_base/MusicTheory/open-music-theory.txt,CADENCE_GRAVITY,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Hamm er blows: Th e MC wi ll repeat the V c hord; often there will be 3 h amm er blows. Caesura: A pa use follows the cadence—thi s is where the “caesura” part o f the term “m edial caesura” comes from. So metimes the pause is “filled in” wi th decorative notes (caesura fi ll), to c arry o ver and smoothl y connect to th e S ar ea."
